playerID,year,games,passYds,passTDs,ints,compPct,rec,recYds,recTDs,rshAtt,rshYds,rshTDs
00-0037292,2023,10,0.0,0.0,0.0,0.0,9.0,147.0,2.0,0.0,0.0,0.0
00-0027973,2012,16,3440.0,31.0,16.0,0.576,0.0,0.0,0.0,31.0,135.0,4.0
00-0027973,2013,16,4111.0,35.0,20.0,0.59,0.0,0.0,0.0,43.0,196.0,2.0
00-0027973,2014,16,3276.0,21.0,17.0,0.614,1.0,18.0,1.0,47.0,184.0,4.0
00-0027973,2015,13,3132.0,26.0,7.0,0.628,0.0,0.0,0.0,45.0,154.0,3.0
00-0027973,2016,16,3942.0,18.0,8.0,0.605,0.0,0.0,0.0,37.0,192.0,4.0
00-0027973,2017,16,3065.0,26.0,12.0,0.556,0.0,0.0,0.0,20.0,117.0,0.0
00-0027973,2018,11,2409.0,22.0,11.0,0.589,0.0,0.0,0.0,14.0,101.0,0.0
00-0027973,2019,13,3247.0,19.0,14.0,0.561,1.0,-4.0,0.0,25.0,87.0,4.0
00-0027973,2020,11,1986.0,15.0,8.0,0.605,1.0,-3.0,0.0,24.0,118.0,0.0
00-0027973,2021,8,1376.0,9.0,9.0,0.582,0.0,0.0,0.0,13.0,82.0,0.0
00-0027973,2022,14,2684.0,20.0,9.0,0.624,0.0,0.0,0.0,18.0,65.0,0.0
00-0027973,2023,2,334.0,2.0,0.0,0.557,0.0,0.0,0.0,3.0,12.0,0.0
00-0035527,2019,9,0.0,0.0,0.0,0.0,9.0,189.0,1.0,4.0,15.0,0.0
00-0035527,2020,11,0.0,0.0,0.0,0.0,21.0,224.0,3.0,1.0,-6.0,0.0
00-0035527,2021,1,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0
00-0035527,2022,2,0.0,0.0,0.0,0.0,2.0,21.0,0.0,1.0,1.0,0.0
00-0032707,2018,5,0.0,0.0,0.0,0.0,11.0,80.0,1.0,0.0,0.0,0.0
00-0022084,2012,15,0.0,0.0,0.0,0.0,65.0,923.0,5.0,1.0,3.0,0.0
00-0022084,2013,16,0.0,0.0,0.0,0.0,85.0,1179.0,7.0,2.0,11.0,0.0
00-0022084,2014,16,0.0,0.0,0.0,0.0,83.0,1062.0,5.0,1.0,4.0,0.0
00-0022084,2015,14,0.0,0.0,0.0,0.0,69.0,789.0,5.0,0.0,0.0,0.0
00-0022084,2016,16,0.0,0.0,0.0,0.0,67.0,584.0,9.0,0.0,0.0,0.0
00-0028163,2012,6,0.0,0.0,0.0,0.0,2.0,12.0,0.0,16.0,61.0,1.0
00-0026465,2012,2,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0
00-0037175,2022,2,288.0,1.0,2.0,0.423,0.0,0.0,0.0,0.0,0.0,0.0
00-0027772,2012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,78.0,2.0
00-0027772,2013,10,0.0,0.0,0.0,0.0,3.0,30.0,0.0,28.0,56.0,2.0
00-0027772,2014,13,0.0,0.0,0.0,0.0,8.0,49.0,0.0,105.0,432.0,2.0
00-0027772,2015,8,0.0,0.0,0.0,0.0,6.0,44.0,0.0,21.0,44.0,1.0
00-0024268,2012,16,0.0,0.0,0.0,0.0,41.0,334.0,6.0,0.0,0.0,0.0
00-0024268,2013,9,0.0,0.0,0.0,0.0,23.0,200.0,3.0,0.0,0.0,0.0
00-0024268,2014,14,0.0,0.0,0.0,0.0,25.0,226.0,4.0,0.0,0.0,0.0
00-0024268,2015,14,0.0,0.0,0.0,0.0,26.0,289.0,2.0,0.0,0.0,0.0
00-0024268,2016,10,0.0,0.0,0.0,0.0,8.0,83.0,2.0,0.0,0.0,0.0
00-0024268,2017,8,0.0,0.0,0.0,0.0,12.0,107.0,1.0,0.0,0.0,0.0
00-0033455,2018,8,0.0,0.0,0.0,0.0,19.0,225.0,1.0,0.0,0.0,0.0
00-0033455,2019,10,0.0,0.0,0.0,0.0,14.0,204.0,1.0,0.0,0.0,0.0
00-0033455,2020,15,0.0,0.0,0.0,0.0,39.0,387.0,1.0,0.0,0.0,0.0
00-0033455,2021,15,0.0,0.0,0.0,0.0,34.0,291.0,2.0,0.0,0.0,0.0
00-0033455,2022,8,0.0,0.0,0.0,0.0,9.0,100.0,0.0,0.0,0.0,0.0
00-0036336,2020,11,0.0,0.0,0.0,0.0,6.0,54.0,0.0,33.0,113.0,0.0
00-0036336,2021,2,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,3.0,0.0
00-0036336,2023,1,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0
00-0034353,2018,14,8.0,0.0,0.0,1.0,33.0,423.0,7.0,6.0,26.0,0.0
00-0034353,2019,16,0.0,0.0,0.0,0.0,52.0,656.0,2.0,1.0,-1.0,0.0
00-0034353,2020,16,0.0,0.0,0.0,0.0,49.0,485.0,2.0,2.0,12.0,0.0
00-0034353,2021,2,0.0,0.0,0.0,0.0,6.0,25.0,1.0,0.0,0.0,0.0
00-0039164,2023,4,552.0,3.0,1.0,0.538,0.0,0.0,0.0,24.0,137.0,4.0
00-0036999,2021,12,0.0,0.0,0.0,0.0,10.0,135.0,1.0,6.0,39.0,0.0
00-0036999,2022,6,0.0,0.0,0.0,0.0,4.0,51.0,0.0,4.0,57.0,1.0
00-0028074,2020,4,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,8.0,0.0
00-0038627,2023,2,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
00-0035126,2021,8,0.0,0.0,0.0,0.0,19.0,208.0,3.0,0.0,0.0,0.0
00-0026855,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0026855,2013,4,0.0,0.0,0.0,0.0,2.0,10.0,0.0,5.0,145.0,2.0
00-0026855,2014,10,0.0,0.0,0.0,0.0,13.0,222.0,3.0,23.0,144.0,2.0
00-0026855,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0
00-0026855,2016,3,0.0,0.0,0.0,0.0,6.0,77.0,0.0,10.0,47.0,0.0
00-0030789,2014,1,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0
00-0030789,2015,14,41.0,1.0,0.0,1.0,21.0,174.0,0.0,143.0,520.0,4.0
00-0030789,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0
00-0027793,2012,13,0.0,0.0,1.0,0.0,66.0,787.0,5.0,7.0,24.0,0.0
00-0027793,2013,16,8.0,0.0,0.0,0.5,110.0,1443.0,8.0,7.0,4.0,0.0
00-0027793,2014,16,20.0,1.0,0.0,1.0,129.0,1700.0,13.0,4.0,13.0,0.0
00-0027793,2015,16,-8.0,0.0,0.0,0.0,136.0,1845.0,10.0,3.0,28.0,0.0
00-0027793,2016,15,0.0,0.0,0.0,0.0,106.0,1284.0,12.0,3.0,9.0,0.0
00-0027793,2017,14,0.0,0.0,0.0,0.0,101.0,1535.0,11.0,0.0,0.0,0.0
00-0027793,2018,15,0.0,0.0,0.0,0.0,104.0,1297.0,15.0,0.0,0.0,0.0
00-0027793,2019,1,0.0,0.0,0.0,0.0,4.0,56.0,1.0,1.0,5.0,0.0
00-0027793,2020,8,0.0,0.0,0.0,0.0,45.0,483.0,4.0,2.0,-2.0,0.0
00-0027793,2021,7,0.0,0.0,0.0,0.0,42.0,545.0,4.0,1.0,6.0,0.0
00-0034772,2018,16,0.0,0.0,0.0,0.0,43.0,588.0,7.0,2.0,7.0,0.0
00-0034772,2019,4,0.0,0.0,0.0,0.0,8.0,89.0,0.0,0.0,0.0,0.0
00-0034772,2020,3,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0
00-0036340,2020,4,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,22.0,0.0
00-0021547,2017,16,0.0,0.0,0.0,0.0,30.0,316.0,3.0,0.0,0.0,0.0
00-0021547,2018,15,0.0,0.0,0.0,0.0,28.0,337.0,3.0,0.0,0.0,0.0
00-0036328,2020,14,0.0,0.0,0.0,0.0,36.0,247.0,0.0,170.0,795.0,11.0
00-0036328,2021,16,0.0,0.0,0.0,0.0,42.0,294.0,3.0,259.0,1039.0,7.0
00-0036328,2022,15,0.0,0.0,0.0,0.0,46.0,353.0,2.0,149.0,546.0,3.0
00-0036328,2023,16,0.0,0.0,0.0,0.0,48.0,389.0,2.0,65.0,265.0,1.0
00-0036188,2020,1,0.0,0.0,0.0,0.0,1.0,20.0,0.0,12.0,63.0,2.0
00-0033421,2017,2,0.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0
00-0033421,2018,6,0.0,0.0,0.0,0.0,7.0,48.0,0.0,0.0,0.0,0.0
00-0033421,2019,2,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
00-0033421,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0033421,2021,4,0.0,0.0,0.0,0.0,5.0,47.0,1.0,0.0,0.0,0.0
00-0033916,2017,9,0.0,0.0,0.0,0.0,6.0,82.0,0.0,7.0,27.0,0.0
00-0026796,2012,16,0.0,0.0,0.0,0.0,40.0,217.0,2.0,351.0,1424.0,15.0
00-0026796,2013,8,0.0,0.0,0.0,0.0,22.0,183.0,1.0,122.0,544.0,1.0
00-0026796,2014,13,5.0,1.0,0.0,1.0,38.0,327.0,5.0,260.0,1246.0,8.0
00-0026796,2015,4,0.0,0.0,0.0,0.0,22.0,227.0,2.0,63.0,163.0,2.0
00-0026796,2016,4,0.0,0.0,0.0,0.0,6.0,78.0,0.0,22.0,55.0,0.0
00-0028565,2012,9,0.0,0.0,0.0,0.0,2.0,16.0,0.0,27.0,124.0,1.0
00-0037168,2022,5,0.0,0.0,0.0,0.0,5.0,64.0,0.0,2.0,26.0,0.0
00-0028400,2012,6,0.0,0.0,0.0,0.0,24.0,277.0,1.0,0.0,0.0,0.0
00-0027654,2012,4,0.0,0.0,0.0,0.0,4.0,26.0,0.0,3.0,16.0,0.0
00-0027654,2016,7,0.0,0.0,0.0,0.0,5.0,116.0,1.0,0.0,0.0,0.0
00-0027654,2017,2,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0
00-0036208,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34.0,1.0
00-0035021,2019,2,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0
00-0035021,2020,7,0.0,0.0,0.0,0.0,3.0,53.0,0.0,2.0,11.0,0.0
00-0035021,2021,14,0.0,0.0,0.0,0.0,13.0,173.0,2.0,3.0,32.0,0.0
00-0035021,2022,7,0.0,0.0,0.0,0.0,15.0,207.0,1.0,2.0,8.0,0.0
00-0034686,2018,4,0.0,0.0,0.0,0.0,4.0,35.0,0.0,0.0,0.0,0.0
00-0034686,2019,12,0.0,0.0,0.0,0.0,40.0,575.0,2.0,0.0,0.0,0.0
00-0034686,2020,8,0.0,0.0,0.0,0.0,14.0,150.0,0.0,0.0,0.0,0.0
00-0034686,2021,4,0.0,0.0,0.0,0.0,3.0,39.0,1.0,0.0,0.0,0.0
00-0033382,2018,9,0.0,0.0,0.0,0.0,9.0,97.0,2.0,0.0,0.0,0.0
00-0033382,2019,2,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
00-0033382,2020,4,0.0,0.0,0.0,0.0,3.0,27.0,1.0,0.0,0.0,0.0
00-0027092,2012,1,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
00-0027092,2013,4,0.0,0.0,0.0,0.0,6.0,63.0,0.0,0.0,0.0,0.0
00-0028957,2015,3,451.0,1.0,3.0,0.533,0.0,0.0,0.0,7.0,33.0,0.0
00-0033699,2017,13,0.0,0.0,0.0,0.0,27.0,279.0,3.0,47.0,260.0,2.0
00-0033699,2018,14,0.0,0.0,0.0,0.0,39.0,404.0,3.0,106.0,554.0,3.0
00-0033699,2019,16,0.0,0.0,0.0,0.0,92.0,993.0,8.0,132.0,557.0,3.0
00-0033699,2020,10,0.0,0.0,0.0,0.0,54.0,403.0,2.0,116.0,530.0,1.0
00-0033699,2021,16,0.0,0.0,0.0,0.0,70.0,649.0,9.0,208.0,913.0,12.0
00-0033699,2022,17,0.0,0.0,0.0,0.0,107.0,708.0,5.0,204.0,915.0,13.0
00-0033699,2023,14,0.0,0.0,0.0,0.0,51.0,424.0,2.0,179.0,628.0,5.0
00-0032392,2016,11,0.0,0.0,0.0,0.0,19.0,271.0,3.0,0.0,0.0,0.0
00-0032392,2017,16,0.0,0.0,0.0,0.0,49.0,526.0,3.0,0.0,0.0,0.0
00-0032392,2018,16,0.0,0.0,0.0,0.0,71.0,662.0,5.0,0.0,0.0,0.0
00-0032392,2019,13,0.0,0.0,0.0,0.0,75.0,789.0,7.0,0.0,0.0,0.0
00-0032392,2020,13,0.0,0.0,0.0,0.0,46.0,435.0,4.0,0.0,0.0,0.0
00-0032392,2021,14,0.0,0.0,0.0,0.0,38.0,347.0,3.0,0.0,0.0,0.0
00-0032392,2022,17,0.0,0.0,0.0,0.0,41.0,444.0,2.0,0.0,0.0,0.0
00-0032392,2023,16,0.0,0.0,0.0,0.0,25.0,234.0,0.0,0.0,0.0,0.0
00-0035869,2020,5,0.0,0.0,0.0,0.0,7.0,91.0,0.0,0.0,0.0,0.0
00-0031418,2014,9,0.0,0.0,0.0,0.0,21.0,221.0,3.0,0.0,0.0,0.0
00-0031418,2015,7,0.0,0.0,0.0,0.0,21.0,338.0,4.0,0.0,0.0,0.0
00-0031418,2016,7,0.0,0.0,0.0,0.0,13.0,154.0,1.0,0.0,0.0,0.0
00-0031418,2017,13,0.0,0.0,0.0,0.0,50.0,349.0,3.0,0.0,0.0,0.0
00-0031418,2018,5,0.0,0.0,0.0,0.0,11.0,90.0,1.0,0.0,0.0,0.0
00-0036841,2022,2,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0
00-0036841,2023,2,0.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,0.0
00-0033043,2017,4,0.0,0.0,0.0,0.0,8.0,100.0,0.0,0.0,0.0,0.0
00-0035187,2020,1,0.0,0.0,0.0,0.0,1.0,27.0,0.0,1.0,3.0,0.0
00-0035187,2021,4,0.0,0.0,0.0,0.0,2.0,9.0,0.0,26.0,101.0,1.0
00-0036950,2022,14,0.0,0.0,0.0,0.0,13.0,61.0,0.0,22.0,109.0,1.0
00-0038108,2022,4,741.0,5.0,3.0,0.663,1.0,-6.0,0.0,4.0,10.0,0.0
00-0038108,2023,10,1081.0,7.0,9.0,0.538,0.0,0.0,0.0,16.0,84.0,1.0
00-0034855,2018,14,3554.0,29.0,14.0,0.602,0.0,2.0,0.0,26.0,143.0,0.0
00-0034855,2019,16,3598.0,24.0,21.0,0.553,0.0,0.0,0.0,25.0,144.0,3.0
00-0034855,2020,16,3403.0,27.0,8.0,0.6,1.0,6.0,0.0,40.0,180.0,1.0
00-0034855,2021,14,2745.0,17.0,13.0,0.548,0.0,0.0,0.0,29.0,142.0,1.0
00-0034855,2022,7,1946.0,11.0,8.0,0.542,0.0,0.0,0.0,26.0,94.0,1.0
00-0034855,2023,17,3814.0,28.0,10.0,0.598,0.0,0.0,0.0,41.0,183.0,1.0
00-0028170,2012,8,0.0,0.0,0.0,0.0,4.0,31.0,0.0,25.0,49.0,1.0
00-0026931,2012,8,0.0,0.0,0.0,0.0,4.0,35.0,1.0,0.0,0.0,0.0
00-0026931,2013,11,0.0,0.0,0.0,0.0,12.0,81.0,0.0,1.0,2.0,0.0
00-0026931,2014,2,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0
00-0032661,2016,3,0.0,0.0,0.0,0.0,4.0,41.0,0.0,0.0,0.0,0.0
00-0032661,2018,5,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0
00-0032661,2019,4,0.0,0.0,0.0,0.0,6.0,59.0,1.0,0.0,0.0,0.0
00-0036384,2020,2,146.0,1.0,0.0,0.469,0.0,0.0,0.0,6.0,22.0,0.0
00-0035823,2020,2,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0
00-0035823,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035823,2022,2,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0
00-0032139,2016,9,0.0,0.0,0.0,0.0,19.0,161.0,1.0,0.0,0.0,0.0
00-0032139,2017,6,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0
00-0032139,2019,3,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0
00-0024463,2012,5,0.0,0.0,0.0,0.0,4.0,58.0,0.0,1.0,11.0,0.0
00-0024463,2013,1,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
00-0022924,2012,13,3085.0,29.0,8.0,0.598,0.0,0.0,0.0,18.0,103.0,1.0
00-0022924,2013,16,3979.0,30.0,14.0,0.604,0.0,0.0,0.0,17.0,111.0,1.0
00-0022924,2014,16,4784.0,32.0,9.0,0.644,0.0,0.0,0.0,17.0,41.0,0.0
00-0022924,2015,12,3811.0,21.0,16.0,0.642,0.0,0.0,0.0,6.0,38.0,0.0
00-0022924,2016,14,3684.0,29.0,13.0,0.617,0.0,0.0,0.0,6.0,26.0,1.0
00-0022924,2017,15,4124.0,30.0,14.0,0.62,0.0,0.0,0.0,13.0,66.0,0.0
00-0022924,2018,16,4971.0,35.0,16.0,0.645,1.0,-1.0,0.0,19.0,111.0,3.0
00-0022924,2019,2,344.0,0.0,1.0,0.547,0.0,0.0,0.0,1.0,7.0,0.0
00-0022924,2020,15,3689.0,34.0,10.0,0.638,0.0,0.0,0.0,10.0,27.0,0.0
00-0022924,2021,16,3505.0,23.0,10.0,0.604,0.0,0.0,0.0,7.0,17.0,1.0
00-0038809,2023,6,0.0,0.0,0.0,0.0,4.0,21.0,1.0,0.0,0.0,0.0
00-0036862,2021,7,0.0,0.0,0.0,0.0,11.0,133.0,0.0,0.0,0.0,0.0
00-0036862,2022,14,0.0,0.0,0.0,0.0,39.0,376.0,0.0,1.0,17.0,1.0
00-0036862,2023,8,0.0,0.0,0.0,0.0,8.0,66.0,1.0,2.0,9.0,0.0
00-0027890,2012,11,0.0,0.0,0.0,0.0,11.0,49.0,0.0,65.0,279.0,2.0
00-0027890,2013,14,0.0,0.0,0.0,0.0,34.0,140.0,0.0,181.0,771.0,4.0
00-0027890,2014,8,0.0,0.0,0.0,0.0,9.0,60.0,0.0,119.0,371.0,4.0
00-0025860,2012,15,0.0,0.0,0.0,0.0,22.0,104.0,1.0,278.0,1094.0,6.0
00-0025860,2013,16,0.0,0.0,0.0,0.0,4.0,22.0,0.0,220.0,756.0,8.0
00-0022943,2012,16,0.0,0.0,0.0,0.0,49.0,501.0,3.0,0.0,0.0,0.0
00-0022943,2013,14,0.0,0.0,0.0,0.0,19.0,226.0,2.0,0.0,0.0,0.0
00-0022943,2014,14,0.0,0.0,0.0,0.0,20.0,136.0,2.0,0.0,0.0,0.0
00-0022943,2015,16,0.0,0.0,0.0,0.0,74.0,825.0,6.0,0.0,0.0,0.0
00-0022943,2017,16,0.0,0.0,0.0,0.0,61.0,522.0,4.0,0.0,0.0,0.0
00-0022943,2018,13,0.0,0.0,0.0,0.0,35.0,400.0,2.0,0.0,0.0,0.0
00-0022943,2019,9,0.0,0.0,0.0,0.0,17.0,173.0,0.0,0.0,0.0,0.0
00-0030670,2015,13,0.0,0.0,0.0,0.0,16.0,203.0,0.0,0.0,0.0,0.0
00-0030670,2016,10,0.0,0.0,0.0,0.0,11.0,145.0,2.0,0.0,0.0,0.0
00-0030670,2017,14,0.0,0.0,0.0,0.0,29.0,350.0,4.0,0.0,0.0,0.0
00-0030670,2018,10,0.0,0.0,0.0,0.0,16.0,199.0,1.0,0.0,0.0,0.0
00-0030670,2019,8,0.0,0.0,0.0,0.0,23.0,195.0,0.0,1.0,20.0,0.0
00-0030670,2020,1,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0
00-0029795,2016,10,0.0,0.0,0.0,0.0,16.0,91.0,0.0,21.0,101.0,0.0
00-0029795,2017,11,0.0,0.0,0.0,0.0,20.0,242.0,2.0,9.0,29.0,0.0
00-0029795,2018,5,0.0,0.0,0.0,0.0,1.0,9.0,0.0,11.0,20.0,0.0
00-0035217,2019,11,0.0,0.0,0.0,0.0,3.0,23.0,0.0,108.0,426.0,2.0
00-0035217,2020,15,0.0,0.0,0.0,0.0,10.0,61.0,0.0,111.0,368.0,4.0
00-0035217,2021,13,0.0,0.0,0.0,0.0,2.0,13.0,0.0,36.0,98.0,0.0
00-0035217,2022,3,0.0,0.0,0.0,0.0,2.0,17.0,0.0,20.0,90.0,1.0
00-0029264,2012,15,0.0,0.0,0.0,0.0,7.0,47.0,0.0,108.0,532.0,1.0
00-0029264,2013,16,0.0,0.0,0.0,0.0,20.0,104.0,0.0,152.0,436.0,2.0
00-0029264,2014,13,0.0,0.0,0.0,0.0,2.0,13.0,0.0,93.0,366.0,2.0
00-0029264,2015,4,0.0,0.0,0.0,0.0,3.0,7.0,0.0,6.0,11.0,0.0
00-0030743,2017,4,0.0,0.0,0.0,0.0,2.0,21.0,0.0,3.0,17.0,0.0
00-0026941,2012,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,0.0
00-0026941,2013,2,0.0,0.0,0.0,0.0,2.0,10.0,0.0,4.0,14.0,0.0
00-0038542,2023,17,0.0,0.0,0.0,0.0,58.0,487.0,4.0,214.0,976.0,4.0
00-0028064,2012,14,0.0,0.0,0.0,0.0,17.0,140.0,0.0,110.0,437.0,4.0
00-0028064,2013,16,30.0,0.0,0.0,1.0,36.0,272.0,0.0,176.0,697.0,1.0
00-0028064,2014,14,0.0,0.0,0.0,0.0,11.0,92.0,0.0,33.0,141.0,1.0
00-0028064,2015,11,0.0,0.0,0.0,0.0,47.0,388.0,2.0,70.0,313.0,1.0
00-0028064,2016,16,0.0,0.0,0.0,0.0,58.0,384.0,1.0,131.0,714.0,3.0
00-0028064,2017,15,0.0,0.0,0.0,0.0,23.0,170.0,0.0,178.0,772.0,5.0
00-0028064,2018,7,0.0,0.0,0.0,0.0,11.0,110.0,2.0,80.0,343.0,0.0
00-0028064,2019,12,0.0,0.0,0.0,0.0,7.0,33.0,0.0,59.0,229.0,0.0
00-0031413,2014,16,0.0,0.0,0.0,0.0,18.0,133.0,0.0,152.0,569.0,2.0
00-0031413,2015,11,0.0,0.0,0.0,0.0,14.0,139.0,1.0,47.0,193.0,1.0
00-0027948,2012,10,1508.0,12.0,6.0,0.533,0.0,0.0,0.0,16.0,58.0,0.0
00-0027948,2013,3,414.0,4.0,7.0,0.429,0.0,0.0,0.0,9.0,32.0,0.0
00-0027948,2014,1,38.0,1.0,0.0,0.429,0.0,0.0,0.0,1.0,5.0,0.0
00-0027948,2015,8,1867.0,10.0,7.0,0.58,0.0,0.0,0.0,25.0,191.0,1.0
00-0027948,2016,6,877.0,5.0,6.0,0.532,1.0,-16.0,0.0,38.0,175.0,2.0
00-0027948,2017,5,939.0,8.0,6.0,0.49,0.0,0.0,0.0,19.0,85.0,0.0
00-0027948,2018,8,589.0,4.0,4.0,0.575,0.0,0.0,0.0,2.0,2.0,0.0
00-0027948,2020,4,136.0,2.0,0.0,0.529,0.0,0.0,0.0,2.0,18.0,0.0
00-0027948,2021,6,57.0,0.0,0.0,0.583,0.0,0.0,0.0,0.0,0.0,0.0
00-0027948,2022,1,29.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
00-0027948,2023,2,176.0,0.0,3.0,0.5,0.0,0.0,0.0,4.0,47.0,0.0
00-0032062,2015,9,0.0,0.0,0.0,0.0,15.0,186.0,0.0,0.0,0.0,0.0
00-0032062,2016,6,0.0,0.0,0.0,0.0,4.0,85.0,0.0,0.0,0.0,0.0
00-0032062,2017,3,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0
00-0032062,2018,7,0.0,0.0,0.0,0.0,8.0,67.0,0.0,0.0,0.0,0.0
00-0032062,2019,11,0.0,0.0,0.0,0.0,8.0,67.0,0.0,0.0,0.0,0.0
00-0032062,2020,11,0.0,0.0,0.0,0.0,11.0,110.0,0.0,1.0,2.0,0.0
00-0032062,2021,11,0.0,0.0,0.0,0.0,9.0,87.0,0.0,4.0,10.0,0.0
00-0032062,2022,2,0.0,0.0,0.0,0.0,2.0,20.0,1.0,0.0,0.0,0.0
00-0032062,2023,5,0.0,0.0,0.0,0.0,5.0,26.0,1.0,0.0,0.0,0.0
00-0031407,2014,14,2565.0,15.0,17.0,0.525,0.0,0.0,0.0,53.0,422.0,0.0
00-0031407,2015,16,4110.0,39.0,18.0,0.539,0.0,0.0,0.0,46.0,316.0,4.0
00-0031407,2016,16,3710.0,26.0,16.0,0.558,1.0,20.0,1.0,54.0,366.0,3.0
00-0031407,2017,16,3570.0,22.0,13.0,0.573,0.0,0.0,0.0,46.0,333.0,2.0
00-0031407,2018,13,2545.0,14.0,11.0,0.557,0.0,0.0,0.0,53.0,370.0,1.0
00-0031407,2019,2,3.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,-9.0,0.0
00-0033658,2018,12,0.0,0.0,0.0,0.0,27.0,307.0,3.0,0.0,0.0,0.0
00-0033658,2019,15,0.0,0.0,0.0,0.0,31.0,365.0,3.0,0.0,0.0,0.0
00-0033658,2020,1,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0
00-0033658,2021,7,0.0,0.0,0.0,0.0,11.0,96.0,2.0,0.0,0.0,0.0
00-0037091,2023,4,0.0,0.0,0.0,0.0,16.0,218.0,1.0,3.0,21.0,0.0
00-0034432,2019,6,0.0,0.0,0.0,0.0,1.0,5.0,0.0,89.0,377.0,1.0
00-0033434,2017,3,0.0,0.0,0.0,0.0,1.0,18.0,1.0,3.0,8.0,0.0
00-0033434,2018,3,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0
00-0033434,2019,5,0.0,0.0,0.0,0.0,3.0,35.0,1.0,0.0,0.0,0.0
00-0034414,2019,8,0.0,0.0,0.0,0.0,24.0,204.0,0.0,61.0,245.0,5.0
00-0034414,2020,16,0.0,0.0,0.0,0.0,25.0,212.0,1.0,80.0,374.0,1.0
00-0034414,2021,9,0.0,0.0,0.0,0.0,13.0,83.0,0.0,87.0,373.0,7.0
00-0034414,2022,13,0.0,0.0,0.0,0.0,5.0,15.0,0.0,54.0,217.0,3.0
00-0034414,2023,10,0.0,0.0,0.0,0.0,4.0,52.0,0.0,20.0,86.0,0.0
00-0024318,2012,13,0.0,0.0,1.0,0.0,14.0,152.0,2.0,14.0,116.0,1.0
00-0024318,2013,5,0.0,0.0,0.0,0.0,2.0,27.0,0.0,2.0,2.0,0.0
00-0024318,2014,3,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0
00-0031818,2016,7,0.0,0.0,0.0,0.0,3.0,37.0,0.0,1.0,2.0,0.0
00-0025409,2012,10,1018.0,4.0,8.0,0.514,0.0,0.0,0.0,16.0,69.0,0.0
00-0032515,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0032482,2016,1,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,4.0,0.0
00-0031277,2017,8,0.0,0.0,0.0,0.0,6.0,26.0,0.0,35.0,83.0,0.0
00-0031236,2014,10,0.0,0.0,0.0,0.0,53.0,550.0,3.0,7.0,73.0,1.0
